"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2340","checkCart","Sauce Demo SmokeTest","Thu Dec 12 18:32:19 GMT 2024","passed","Thu Dec 12 18:32:22 GMT 2024","tests.CartTest","Thread#1","tests.CartTest","checkCart"
"","398","checkNegativeLogin","Sauce Demo SmokeTest","Thu Dec 12 18:32:39 GMT 2024","passed","Thu Dec 12 18:32:40 GMT 2024","tests.LoginTest","Thread#2","tests.LoginTest","checkNegativeLogin"
"","445","checkLoginWithErrorPassword","Sauce Demo SmokeTest","Thu Dec 12 18:32:42 GMT 2024","passed","Thu Dec 12 18:32:42 GMT 2024","tests.LoginTest","Thread#2","tests.LoginTest","checkLoginWithErrorPassword"
"","420","checkNegativeLogin","Sauce Demo SmokeTest","Thu Dec 12 18:32:40 GMT 2024","passed","Thu Dec 12 18:32:40 GMT 2024","tests.LoginTest","Thread#2","tests.LoginTest","checkNegativeLogin"
"","407","checkNegativeLogin","Sauce Demo SmokeTest","Thu Dec 12 18:32:38 GMT 2024","passed","Thu Dec 12 18:32:39 GMT 2024","tests.LoginTest","Thread#2","tests.LoginTest","checkNegativeLogin"
"","423","checkLoginWithEmptyPassword","Sauce Demo SmokeTest","Thu Dec 12 18:32:41 GMT 2024","passed","Thu Dec 12 18:32:41 GMT 2024","tests.LoginTest","Thread#2","tests.LoginTest","checkLoginWithEmptyPassword"
"","399","checkLoginWithEmptyUserName","Sauce Demo SmokeTest","Thu Dec 12 18:32:42 GMT 2024","passed","Thu Dec 12 18:32:43 GMT 2024","tests.LoginTest","Thread#2","tests.LoginTest","checkLoginWithEmptyUserName"
"Проверка входа в систему интернет магазина юзера с позитивными кредами","5408","Проверка позитивного логина","Sauce Demo SmokeTest","Thu Dec 12 18:32:32 GMT 2024","broken","Thu Dec 12 18:32:38 GMT 2024","tests.LoginTest","Thread#2","tests.LoginTest","checkLogin"
